"Specimen","Site","Period","Measurement_value","Element","Element_Portion","Measurement","Measurement_Set","Immature","Site_Name","Specimen_No","Site_No","Reference_value","LSI_ln","Period_No"
"Animal.217","Sabi Abyad","Halaf",30.3,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (Halaf)",418,16,29.7,0.0200006667066697,2
"Animal.218","Sabi Abyad","Halaf",30.9,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (Halaf)",419,16,29.7,0.0396091380950459,2
"Animal.219","Sabi Abyad","Halaf",31.1,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (Halaf)",420,16,29.7,0.0460607733765345,2
"Animal.220","Sabi Abyad","Halaf",31.4,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (Halaf)",422,16,29.7,0.0556608471055538,2
"Animal.221","Sabi Abyad","Halaf",32.2,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (Halaf)",423,16,29.7,0.0808194067417088,2
"Animal.222","Sabi Abyad","Halaf",32.8,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (Halaf)",424,16,29.7,0.099281469581444,2
"Animal.223","Sabi Abyad","Halaf",41.5,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (Halaf)",425,16,29.7,0.334546381427999,2
"Animal.233","Sabi Abyad","PN",26.9,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (PN)",436,17,29.7,-0.0990207592008605,1
"Animal.234","Sabi Abyad","PN",27.6,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (PN)",437,17,29.7,-0.0733312730855495,1
"Animal.235","Sabi Abyad","PN",28.3,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (PN)",438,17,29.7,-0.048285241159462,1
"Animal.236","Sabi Abyad","PN",28.6,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (PN)",439,17,29.7,-0.037740327982847,1
"Animal.237","Sabi Abyad","PN",29,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (PN)",440,17,29.7,-0.0238512158221799,1
"Animal.238","Sabi Abyad","PN",29.2,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (PN)",441,17,29.7,-0.0169783365344179,1
"Animal.239","Sabi Abyad","PN",29.4,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (PN)",442,17,29.7,-0.0101523714640181,1
"Animal.240","Sabi Abyad","PN",29.6,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (PN)",444,17,29.7,-0.00337268447863912,1
"Animal.241","Sabi Abyad","PN",30.3,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (PN)",445,17,29.7,0.0200006667066697,1
"Animal.242","Sabi Abyad","PN",30.3,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (PN)",446,17,29.7,0.0200006667066697,1
"Animal.243","Sabi Abyad","PN",30.4,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (PN)",447,17,29.7,0.0232955626035221,1
"Animal.244","Sabi Abyad","PN",30.4,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (PN)",448,17,29.7,0.0232955626035221,1
"Animal.245","Sabi Abyad","PN",32.2,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (PN)",449,17,29.7,0.0808194067417088,1
"Animal.246","Sabi Abyad","PN",32.6,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (PN)",450,17,29.7,0.0931652425640081,1
"Animal.247","Sabi Abyad","PN",32.7,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (PN)",451,17,29.7,0.096228032094554,1
"Animal.248","Sabi Abyad","PN",32.7,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (PN)",452,17,29.7,0.096228032094554,1
"Animal.249","Sabi Abyad","PN",33.9,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (PN)",453,17,29.7,0.132267968577751,1
"Animal.250","Sabi Abyad","PN",34.2,"Rad_prox",2,"Rad_Bp",3,1,"Sabi Abyad (PN)",455,17,29.7,0.141078598259906,1
"Animal.362","Tell Beydar","LC 1-3",31.3,"Rad_prox",2,"Rad_Bp",3,1,"Tell Beydar (LC 1-3)",566,19,29.7,0.0524710517374536,3
"Animal.363","Tell Beydar","EBA",38.8,"Rad_prox",2,"Rad_Bp",3,1,"Tell Beydar (EBA)",567,18,29.7,0.267273200820574,5
"Animal.364","Tell Beydar","EBA",29.4,"Rad_prox",2,"Rad_Bp",3,1,"Tell Beydar (EBA)",568,18,29.7,-0.0101523714640181,5
"Animal.365","Tell Beydar","EBA",32.1,"Rad_prox",2,"Rad_Bp",3,1,"Tell Beydar (EBA)",569,18,29.7,0.0777089843273163,5
"Animal.366","Tell Beydar","EBA",32.2,"Rad_prox",2,"Rad_Bp",3,1,"Tell Beydar (EBA)",570,18,29.7,0.0808194067417088,5
"Animal.367","Tell Beydar","EBA",34.4,"Rad_prox",2,"Rad_Bp",3,1,"Tell Beydar (EBA)",571,18,29.7,0.146909518570699,5
"Animal.368","Tell Beydar","EBA",29.6,"Rad_prox",2,"Rad_Bp",3,1,"Tell Beydar (EBA)",572,18,29.7,-0.00337268447863912,5
"Animal.395","Gritille","PPNB",31.2,"Rad_prox",2,"Rad_Bp",3,1,"Gritille (PPNB)",597,6,29.7,0.0492710490067828,1
"Animal.396","Gritille","PPNB",32.2,"Rad_prox",2,"Rad_Bp",3,1,"Gritille (PPNB)",598,6,29.7,0.0808194067417088,1
"Animal.397","Gritille","PPNB",31.3,"Rad_prox",2,"Rad_Bp",3,1,"Gritille (PPNB)",599,6,29.7,0.0524710517374536,1
"Animal.399","Gritille","PPNB",30.81,"Rad_prox",2,"Rad_Bp",3,1,"Gritille (PPNB)",601,6,29.7,0.0366922667999225,1
"Animal.401","Gritille","PPNB",28,"Rad_prox",2,"Rad_Bp",3,1,"Gritille (PPNB)",605,6,29.7,-0.05894253563345,1
"Animal.402","Gritille","PPNB",31.2,"Rad_prox",2,"Rad_Bp",3,1,"Gritille (PPNB)",606,6,29.7,0.0492710490067828,1
"Animal.403","Gritille","PPNB",27.6,"Rad_prox",2,"Rad_Bp",3,1,"Gritille (PPNB)",607,6,29.7,-0.0733312730855495,1
"Animal.404","Gritille","PPNB",30.7,"Rad_prox",2,"Rad_Bp",3,1,"Gritille (PPNB)",608,6,29.7,0.0331156087844976,1
"Animal.405","Gritille","PPNB",27.3,"Rad_prox",2,"Rad_Bp",3,1,"Gritille (PPNB)",609,6,29.7,-0.0842603436177398,1
"Animal.406","Gritille","PPNB",33.7,"Rad_prox",2,"Rad_Bp",3,1,"Gritille (PPNB)",610,6,29.7,0.126350791549662,1
"Animal.407","Gritille","PPNB",34.6,"Rad_prox",2,"Rad_Bp",3,1,"Gritille (PPNB)",611,6,29.7,0.152706636255025,1
"Animal.408","Gritille","PPNB",30.9,"Rad_prox",2,"Rad_Bp",3,1,"Gritille (PPNB)",612,6,29.7,0.0396091380950459,1
"Animal.409","Gritille","PPNB",32.8,"Rad_prox",2,"Rad_Bp",3,1,"Gritille (PPNB)",613,6,29.7,0.099281469581444,1
"Animal.410","Gritille","PPNB",30,"Rad_prox",2,"Rad_Bp",3,1,"Gritille (PPNB)",615,6,29.7,0.0100503358535015,1
"Animal.411","Gritille","PPNB",33.7,"Rad_prox",2,"Rad_Bp",3,1,"Gritille (PPNB)",616,6,29.7,0.126350791549662,1
"Animal.412","Gritille","PPNB",32.7,"Rad_prox",2,"Rad_Bp",3,1,"Gritille (PPNB)",617,6,29.7,0.096228032094554,1
"Animal.413","Gritille","PPNB",33.5,"Rad_prox",2,"Rad_Bp",3,1,"Gritille (PPNB)",618,6,29.7,0.120398393022367,1
"Animal.414","Gritille","PPNB",31.4,"Rad_prox",2,"Rad_Bp",3,1,"Gritille (PPNB)",619,6,29.7,0.0556608471055538,1
"Animal.415","Gritille","PPNB",31.7,"Rad_prox",2,"Rad_Bp",3,1,"Gritille (PPNB)",620,6,29.7,0.0651696350745809,1
"Animal.416","Gritille","PPNB",32,"Rad_prox",2,"Rad_Bp",3,1,"Gritille (PPNB)",621,6,29.7,0.0745888569910726,1
"Animal.417","Gritille","PPNB",32.06,"Rad_prox",2,"Rad_Bp",3,1,"Gritille (PPNB)",622,6,29.7,0.076462101372753,1
"Animal.496","Mezraa-Teleilat","PPNB",33.1,"Rad_prox",2,"Rad_Bp",3,1,"Mezraa-Teleilat (PPNB)",895,12,29.7,0.108386236574363,1
"Animal.497","Mezraa-Teleilat","PPNB",29.4,"Rad_prox",2,"Rad_Bp",3,1,"Mezraa-Teleilat (PPNB)",906,12,29.7,-0.0101523714640181,1
"Animal.543","Mezraa-Teleilat","PPNB",31.4,"Rad_prox",2,"Rad_Bp",3,1,"Mezraa-Teleilat (PPNB)",1220,12,29.7,0.0556608471055538,1
"Animal.544","Mezraa-Teleilat","PPNB",29.5,"Rad_prox",2,"Rad_Bp",3,1,"Mezraa-Teleilat (PPNB)",1221,12,29.7,-0.00675678246287976,1
"Animal.545","Mezraa-Teleilat","PPNB",34.2,"Rad_prox",2,"Rad_Bp",3,1,"Mezraa-Teleilat (PPNB)",1222,12,29.7,0.141078598259906,1
"Animal.548","Mezraa-Teleilat","PPNB",29.8,"Rad_prox",2,"Rad_Bp",3,1,"Mezraa-Teleilat (PPNB)",1225,12,29.7,0.00336134770270493,1
"Animal.549","Mezraa-Teleilat","PPNB",30.9,"Rad_prox",2,"Rad_Bp",3,1,"Mezraa-Teleilat (PPNB)",1226,12,29.7,0.0396091380950459,1
"Animal.550","Mezraa-Teleilat","PPNB",31.1,"Rad_prox",2,"Rad_Bp",3,1,"Mezraa-Teleilat (PPNB)",1228,12,29.7,0.0460607733765345,1
"Animal.552","Mezraa-Teleilat","PPNB",28.8,"Rad_prox",2,"Rad_Bp",3,1,"Mezraa-Teleilat (PPNB)",1230,12,29.7,-0.0307716586667537,1
"Animal.553","Mezraa-Teleilat","PPNB",29.5,"Rad_prox",2,"Rad_Bp",3,1,"Mezraa-Teleilat (PPNB)",1231,12,29.7,-0.00675678246287976,1
"Animal.554","Mezraa-Teleilat","PPNB",33.7,"Rad_dist",3,"Rad_Bp",3,0,"Mezraa-Teleilat (PPNB)",1232,12,29.7,0.126350791549662,1
"Animal.555","Mezraa-Teleilat","PPNB",31.9,"Rad_prox",2,"Rad_Bp",3,1,"Mezraa-Teleilat (PPNB)",1233,12,29.7,0.0714589639821449,1
"Animal.556","Mezraa-Teleilat","PPNB",30.7,"Rad_prox",2,"Rad_Bp",3,1,"Mezraa-Teleilat (PPNB)",1234,12,29.7,0.0331156087844976,1
"Animal.609","Mezraa-Teleilat","PPNB",30.7,"Rad_prox",2,"Rad_Bp",3,1,"Mezraa-Teleilat (PPNB)",1286,12,29.7,0.0331156087844976,1
"Animal.611","Mezraa-Teleilat","PPNB",29.8,"Rad_prox",2,"Rad_Bp",3,1,"Mezraa-Teleilat (PPNB)",1289,12,29.7,0.00336134770270493,1
"Animal.613","Mezraa-Teleilat","PPNB",32.6,"Rad_prox",2,"Rad_Bp",3,1,"Mezraa-Teleilat (PPNB)",1291,12,29.7,0.0931652425640081,1
"Animal.648","Atij","EBA",33.7,"Rad_prox",2,"Rad_Bp",3,1,"Atij (EBA)",1380,1,29.7,0.126350791549662,5
"Animal.649","Atij","EBA",30.3,"Rad_prox",2,"Rad_Bp",3,1,"Atij (EBA)",1381,1,29.7,0.0200006667066697,5
"Animal.651","Gudeda","EBA",30.97,"Rad_prox",2,"Rad_Bp",3,1,"Gudeda (EBA)",1384,7,29.7,0.0418719481764575,5
"Animal.652","Raqai","EBA",28.39,"Rad_prox",2,"Rad_Bp",3,1,"Raqai (EBA)",1385,14,29.7,-0.0451100753237741,5
"Animal.653","Raqai","EBA",29.15,"Rad_prox",2,"Rad_Bp",3,1,"Raqai (EBA)",1386,14,29.7,-0.0186921330121525,5
"Animal.654","Raqai","EBA",36.76,"Rad_prox",2,"Rad_Bp",3,1,"Raqai (EBA)",1387,14,29.7,0.213263251678832,5
"Animal.655","Raqai","EBA",29.82,"Rad_dist",3,"Rad_Bp",3,0,"Raqai (EBA)",1388,14,29.7,0.00403226352793845,5
"Animal.657","Raqai","EBA",33.38,"Rad_prox",2,"Rad_Bp",3,1,"Raqai (EBA)",1390,14,29.7,0.116809872425035,5
"Animal.658","Raqai","EBA",31.36,"Rad_prox",2,"Rad_Bp",3,1,"Raqai (EBA)",1391,14,29.7,0.0543861496735532,5
"Animal.659","Raqai","EBA",31.38,"Rad_prox",2,"Rad_Bp",3,1,"Raqai (EBA)",1392,14,29.7,0.0550237014962325,5
"Animal.660","Raqai","EBA",33.33,"Rad_prox",2,"Rad_Bp",3,1,"Raqai (EBA)",1394,14,29.7,0.115310846510994,5
"Animal.764","Hirbemerdon Tepe","MBA",33.9,"Rad_prox",2,"Rad_Bp",3,1,"Hirbemerdon Tepe (MBA)",1507,8,29.7,0.132267968577751,6
"Animal.765","Kenan Tepe","MBA",31,"Rad_prox",2,"Rad_Bp",3,1,"Kenan Tepe (MBA)",1518,10,29.7,0.0428401586764924,6
"Animal.766","Turbe Hoyuk","MBA",34.6,"Rad_prox",2,"Rad_Bp",3,1,"Turbe Hoyuk (MBA)",1529,26,29.7,0.152706636255025,6
"Animal.769","Muslumantepe","MBA",35.3,"Rad_prox",2,"Rad_Bp",3,1,"Muslumantepe (MBA)",1545,13,29.7,0.172735918130597,6
"Animal.770","Muslumantepe","MBA",36,"Rad_prox",2,"Rad_Bp",3,1,"Muslumantepe (MBA)",1557,13,29.7,0.192371892647456,6
"Animal.771","Hirbemerdon Tepe","MBA",35.8,"Rad_prox",2,"Rad_Bp",3,1,"Hirbemerdon Tepe (MBA)",1566,8,29.7,0.186800847598001,6
"Animal.845","Tell Beydar","EBA",28.6,"Rad_prox",2,"Rad_Bp",3,1,"Tell Beydar (EBA)",1819,18,29.7,-0.037740327982847,5
"Animal.846","Tell Beydar","EBA",29.9,"Rad_dist",3,"Rad_Bp",3,0,"Tell Beydar (EBA)",1820,18,29.7,0.00671143458798678,5
"Animal.847","Tell Beydar","EBA",32,"Rad_prox",2,"Rad_Bp",3,1,"Tell Beydar (EBA)",1821,18,29.7,0.0745888569910726,5
"Animal.848","Tell Beydar","EBA",33.6,"Rad_prox",2,"Rad_Bp",3,1,"Tell Beydar (EBA)",1822,18,29.7,0.123379021160505,5
"Animal.849","Tell Beydar","EBA",33.9,"Rad_prox",2,"Rad_Bp",3,1,"Tell Beydar (EBA)",1823,18,29.7,0.132267968577751,5
"Animal.850","Tell Beydar","EBA",29.4,"Rad_dist",3,"Rad_Bp",3,0,"Tell Beydar (EBA)",1825,18,29.7,-0.0101523714640181,5
"Animal.851","Tell Beydar","EBA",32.3,"Rad_prox",2,"Rad_Bp",3,1,"Tell Beydar (EBA)",1826,18,29.7,0.0839201844199568,5
"Animal.852","Tell Beydar","EBA",33.5,"Rad_prox",2,"Rad_Bp",3,1,"Tell Beydar (EBA)",1827,18,29.7,0.120398393022367,5
"Animal.1048","Tell Sabi Abyad (Op III)","PN",31,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",53,24,29.7,0.0428401586764924,1
"Animal.1049","Tell Sabi Abyad (Op III)","PN",29.9,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",54,24,29.7,0.00671143458798678,1
"Animal.1050","Tell Sabi Abyad (Op III)","PN",30.1,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",56,24,29.7,0.0133781259461763,1
"Animal.1051","Tell Sabi Abyad (Op III)","PN",32.8,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",57,24,29.7,0.099281469581444,1
"Animal.1052","Tell Sabi Abyad (Op III)","PN",32.4,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",58,24,29.7,0.0870113769896297,1
"Animal.1054","Tell Sabi Abyad (Op III)","PN",30.1,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",60,24,29.7,0.0133781259461763,1
"Animal.1055","Tell Sabi Abyad (Op III)","PN",29.8,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",61,24,29.7,0.00336134770270493,1
"Animal.1058","Tell Sabi Abyad (Op III)","PN",31.4,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",64,24,29.7,0.0556608471055538,1
"Animal.1059","Tell Sabi Abyad (Op III)","PN",36,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",65,24,29.7,0.192371892647456,1
"Animal.1060","Tell Sabi Abyad (Op III)","PN",29.6,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",67,24,29.7,-0.00337268447863912,1
"Animal.1061","Tell Sabi Abyad (Op III)","PN",28.7,"Rad_dist",3,"Rad_Bp",3,0,"Tell Sabi Abyad (Op III) (PN)",68,24,29.7,-0.0342499230430785,1
"Animal.1062","Tell Sabi Abyad (Op III)","PN",29.1,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",69,24,29.7,-0.020408871631207,1
"Animal.1063","Tell Sabi Abyad (Op III)","PN",30.3,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",70,24,29.7,0.0200006667066697,1
"Animal.1067","Tell Sabi Abyad (Op III)","PN",32,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",74,24,29.7,0.0745888569910726,1
"Animal.1068","Tell Sabi Abyad (Op III)","PN",31.5,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",75,24,29.7,0.0588405000229334,1
"Animal.1069","Tell Sabi Abyad (Op III)","PN",29.8,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",76,24,29.7,0.00336134770270493,1
"Animal.1070","Tell Sabi Abyad (Op III)","PN",30.3,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",78,24,29.7,0.0200006667066697,1
"Animal.1071","Tell Sabi Abyad (Op III)","PN",30.6,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",79,24,29.7,0.0298529631496811,1
"Animal.1072","Tell Sabi Abyad (Op III)","PN",30.2,"Rad_dist",3,"Rad_Bp",3,0,"Tell Sabi Abyad (Op III) (PN)",80,24,29.7,0.0166948785721701,1
"Animal.1073","Tell Sabi Abyad (Op III)","PN",31.4,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",81,24,29.7,0.0556608471055538,1
"Animal.1075","Tell Sabi Abyad (Op III)","PN",30.8,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",83,24,29.7,0.0363676441708748,1
"Animal.1076","Tell Sabi Abyad (Op III)","PN",30.9,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",84,24,29.7,0.0396091380950459,1
"Animal.1079","Tell Sabi Abyad (Op III)","PN",29.2,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",87,24,29.7,-0.0169783365344179,1
"Animal.1081","Tell Sabi Abyad (Op III)","PN",29.2,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",90,24,29.7,-0.0169783365344179,1
"Animal.1084","Tell Sabi Abyad (Op III)","PN",29.7,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",93,24,29.7,0,1
"Animal.1086","Tell Sabi Abyad (Op III)","PN",26.2,"Rad_dist",3,"Rad_Bp",3,0,"Tell Sabi Abyad (Op III) (PN)",95,24,29.7,-0.125387635041603,1
"Animal.1087","Tell Sabi Abyad (Op III)","PN",30.2,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",96,24,29.7,0.0166948785721701,1
"Animal.1088","Tell Sabi Abyad (Op III)","PN",33.4,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",97,24,29.7,0.117408854174001,1
"Animal.1089","Tell Sabi Abyad (Op III)","PN",33.2,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",98,24,29.7,0.111402830113789,1
"Animal.1093","Tell Sabi Abyad (Op III)","PN",32.1,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",103,24,29.7,0.0777089843273163,1
"Animal.1094","Tell Sabi Abyad (Op III)","PN",31.8,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",104,24,29.7,0.0683192439774772,1
"Animal.1095","Tell Sabi Abyad (Op III)","PN",27.6,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (PN)",105,24,29.7,-0.0733312730855495,1
"Animal.1099","Tell Sabi Abyad (Op III)","Halaf",28.6,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (Halaf)",109,23,29.7,-0.037740327982847,2
"Animal.1101","Tell Sabi Abyad (Op III)","Halaf",31.4,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (Halaf)",113,23,29.7,0.0556608471055538,2
"Animal.1102","Tell Sabi Abyad (Op III)","Halaf",31,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (Halaf)",114,23,29.7,0.0428401586764924,2
"Animal.1103","Tell Sabi Abyad (Op III)","Halaf",26.3,"Rad_prox",2,"Rad_Bp",3,1,"Tell Sabi Abyad (Op III) (Halaf)",115,23,29.7,-0.121578106624935,2
"Animal.1105","Umm Qseir","Halaf",31.9,"Rad_prox",2,"Rad_Bp",3,1,"Umm Qseir (Halaf)",116,27,29.7,0.0714589639821449,2
"Animal.1106","Umm Qseir","Halaf",31.3,"Rad_prox",2,"Rad_Bp",3,1,"Umm Qseir (Halaf)",117,27,29.7,0.0524710517374536,2
"Animal.1107","Umm Qseir","LC 4-5",35.5,"Rad_prox",2,"Rad_Bp",3,1,"Umm Qseir (LC 4-5)",118,28,29.7,0.178385650672716,4
"Animal.1248","Domuztepe","Halaf",30,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",156,3,29.7,0.0100503358535015,2
"Animal.1249","Domuztepe","Halaf",29.6,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",157,3,29.7,-0.00337268447863912,2
"Animal.1250","Domuztepe","Halaf",31.9,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",159,3,29.7,0.0714589639821449,2
"Animal.1251","Domuztepe","Halaf",30.3,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",160,3,29.7,0.0200006667066697,2
"Animal.1252","Domuztepe","Halaf",27.8,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",161,3,29.7,-0.0661110251120625,2
"Animal.1253","Domuztepe","Halaf",27,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",162,3,29.7,-0.0953101798043249,2
"Animal.1254","Domuztepe","Halaf",33.4,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",163,3,29.7,0.117408854174001,2
"Animal.1255","Domuztepe","Halaf",30.2,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",164,3,29.7,0.0166948785721701,2
"Animal.1256","Domuztepe","Halaf",28.5,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",165,3,29.7,-0.041242958534049,2
"Animal.1257","Domuztepe","Halaf",29.1,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",166,3,29.7,-0.020408871631207,2
"Animal.1258","Domuztepe","Halaf",31,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",167,3,29.7,0.0428401586764924,2
"Animal.1259","Domuztepe","Halaf",32.5,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",168,3,29.7,0.0900930435270379,2
"Animal.1260","Domuztepe","Halaf",28.2,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",170,3,29.7,-0.051825067864586,2
"Animal.1261","Domuztepe","Halaf",30.7,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",171,3,29.7,0.0331156087844976,2
"Animal.1262","Domuztepe","Halaf",28.5,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",172,3,29.7,-0.041242958534049,2
"Animal.1263","Domuztepe","Halaf",33.3,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",173,3,29.7,0.114410351177744,2
"Animal.1264","Domuztepe","Halaf",31.3,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",174,3,29.7,0.0524710517374536,2
"Animal.1265","Domuztepe","Halaf",28.3,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",175,3,29.7,-0.048285241159462,2
"Animal.1267","Domuztepe","Halaf",28,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",177,3,29.7,-0.05894253563345,2
"Animal.1268","Domuztepe","Halaf",29.1,"Rad_dist",3,"Rad_Bp",3,1,"Domuztepe (Halaf)",178,3,29.7,-0.020408871631207,2
"Animal.1270","Domuztepe","Halaf",34.2,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",181,3,29.7,0.141078598259906,2
"Animal.1271","Domuztepe","Halaf",32.1,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",182,3,29.7,0.0777089843273163,2
"Animal.1272","Domuztepe","Halaf",33.5,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",183,3,29.7,0.120398393022367,2
"Animal.1273","Domuztepe","Halaf",29.1,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",184,3,29.7,-0.020408871631207,2
"Animal.1274","Domuztepe","Halaf",27,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",185,3,29.7,-0.0953101798043249,2
"Animal.1275","Domuztepe","Halaf",31,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",186,3,29.7,0.0428401586764924,2
"Animal.1276","Domuztepe","Halaf",28.9,"Rad_prox",2,"Rad_Bp",3,1,"Domuztepe (Halaf)",187,3,29.7,-0.0273054506902674,2
"Animal.1315","Tell Mozan","EBA",34.3,"Rad_prox",2,"Rad_Bp",3,1,"Tell Mozan (EBA)",231,21,29.7,0.14399830836324,5
"Animal.1316","Tell Mozan","EBA",36,"Rad_prox",2,"Rad_Bp",3,1,"Tell Mozan (EBA)",232,21,29.7,0.192371892647456,5
"Animal.1317","Tell Mozan","EBA",38.2,"Rad_prox",2,"Rad_Bp",3,1,"Tell Mozan (EBA)",233,21,29.7,0.251688469803876,5
"Animal.1318","Tell Mozan","EBA",30.4,"Rad_prox",2,"Rad_Bp",3,1,"Tell Mozan (EBA)",234,21,29.7,0.0232955626035221,5
"Animal.1319","Tell Mozan","EBA",29.8,"Rad_prox",2,"Rad_Bp",3,1,"Tell Mozan (EBA)",235,21,29.7,0.00336134770270493,5
"Animal.1320","Tell Mozan","EBA",32,"Rad_prox",2,"Rad_Bp",3,1,"Tell Mozan (EBA)",237,21,29.7,0.0745888569910726,5
"Animal.1321","Tell Mozan","EBA",30,"Rad_prox",2,"Rad_Bp",3,1,"Tell Mozan (EBA)",238,21,29.7,0.0100503358535015,5
