Specimen,Site,Period,Measurement_value,Element,Element_Portion,Measurement,Measurement_Set,Immature,Site_Name,Specimen_No,Site_No
Animal.655,Raqai,EBA,27.12,Rad_dist,3,Rad_Bd,4,0,Raqai (EBA),1783,16
Animal.656,Raqai,EBA,27.95,Rad_dist,3,Rad_Bd,4,0,Raqai (EBA),1784,16
Animal.661,Ziyadeh,EBA,33.15,Rad_dist,3,Rad_Bd,4,0,Ziyadeh (EBA),1790,32
Animal.767,Turbe Hoyuk,MBA,34.4,Rad_dist,3,Rad_Bd,4,0,Turbe Hoyuk (MBA),1929,29
Animal.768,Kavusan Hoyuk,MBA,30.5,Rad_dist,3,Rad_Bd,4,0,Kavusan Hoyuk (MBA),1930,11
Animal.772,Hirbemerdon Tepe,MBA,36.9,Rad_dist,3,Rad_Bd,4,0,Hirbemerdon Tepe (MBA),1972,9
Animal.846,Tell Beydar,EBA,28.9,Rad_dist,3,Rad_Bd,4,0,Tell Beydar (EBA),2216,20
Animal.850,Tell Beydar,EBA,29,Rad_dist,3,Rad_Bd,4,0,Tell Beydar (EBA),2221,20
Animal.853,Tell Beydar,EBA,29.4,Rad_dist,3,Rad_Bd,4,0,Tell Beydar (EBA),2224,20
Animal.854,Tell Beydar,EBA,32.5,Rad_dist,3,Rad_Bd,4,0,Tell Beydar (EBA),2225,20
Animal.855,Tell Beydar,EBA,28.7,Rad_dist,3,Rad_Bd,4,0,Tell Beydar (EBA),2226,20
Animal.856,Tell Beydar,EBA,32.9,Rad_dist,3,Rad_Bd,4,0,Tell Beydar (EBA),2227,20
Animal.1045,Tell Sabi Abyad (Op III),PN,31.2,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),50,27
Animal.1046,Tell Sabi Abyad (Op III),PN,29.4,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),51,27
Animal.1047,Tell Sabi Abyad (Op III),PN,29.7,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),52,27
Animal.1053,Tell Sabi Abyad (Op III),PN,28.7,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),59,27
Animal.1056,Tell Sabi Abyad (Op III),PN,27.2,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),62,27
Animal.1057,Tell Sabi Abyad (Op III),PN,28.2,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),63,27
Animal.1061,Tell Sabi Abyad (Op III),PN,28.2,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),68,27
Animal.1064,Tell Sabi Abyad (Op III),PN,30.6,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),71,27
Animal.1065,Tell Sabi Abyad (Op III),PN,28.6,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),72,27
Animal.1066,Tell Sabi Abyad (Op III),PN,29.7,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),73,27
Animal.1072,Tell Sabi Abyad (Op III),PN,28,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),80,27
Animal.1074,Tell Sabi Abyad (Op III),PN,28,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),82,27
Animal.1077,Tell Sabi Abyad (Op III),PN,26.7,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),85,27
Animal.1078,Tell Sabi Abyad (Op III),PN,27.7,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),86,27
Animal.1080,Tell Sabi Abyad (Op III),PN,26.3,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),89,27
Animal.1082,Tell Sabi Abyad (Op III),PN,27,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),91,27
Animal.1083,Tell Sabi Abyad (Op III),PN,27.9,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),92,27
Animal.1085,Tell Sabi Abyad (Op III),PN,28.1,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),94,27
Animal.1086,Tell Sabi Abyad (Op III),PN,25.6,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),95,27
Animal.1090,Tell Sabi Abyad (Op III),PN,28.9,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),100,27
Animal.1091,Tell Sabi Abyad (Op III),PN,28.5,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),101,27
Animal.1092,Tell Sabi Abyad (Op III),PN,28.7,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),102,27
Animal.1096,Tell Sabi Abyad (Op III),PN,28.4,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),106,27
Animal.1097,Tell Sabi Abyad (Op III),PN,28,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (PN),107,27
Animal.1098,Tell Sabi Abyad (Op III),Halaf,26.6,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (Halaf),108,26
Animal.1100,Tell Sabi Abyad (Op III),Halaf,29.2,Rad_dist,3,Rad_Bd,4,0,Tell Sabi Abyad (Op III) (Halaf),112,26
Animal.1266,Domuztepe,Halaf,31.5,Rad_dist,3,Rad_Bd,4,0,Domuztepe (Halaf),176,3
Animal.1268,Domuztepe,Halaf,25.8,Rad_dist,3,Rad_Bd,4,1,Domuztepe (Halaf),178,3
Animal.1269,Domuztepe,Halaf,28,Rad_dist,3,Rad_Bd,4,1,Domuztepe (Halaf),179,3
Animal.1325,Tell Mozan,EBA,26.1,Rad_dist,3,Rad_Bd,4,0,Tell Mozan (EBA),242,24
Animal.1326,Tell Mozan,EBA,26.6,Rad_dist,3,Rad_Bd,4,0,Tell Mozan (EBA),243,24
Animal.7595,Tell Mozan,MBA,24.9,Rad_dist,3,Rad_Bd,4,0,Tell Mozan (MBA),1873,25
Animal.7596,Tell Mozan,MBA,25.5,Rad_dist,3,Rad_Bd,4,0,Tell Mozan (MBA),1874,25
Animal.7598,Tell Mozan,MBA,30.4,Rad_dist,3,Rad_Bd,4,0,Tell Mozan (MBA),1876,25
Animal.7713,Tell Chuera,EBA,28.2,Rad_dist,3,Rad_Bd,4,0,Tell Chuera (EBA),1965,22
Animal.7714,Tell Chuera,EBA,31.5,Rad_dist,3,Rad_Bd,4,0,Tell Chuera (EBA),1966,22
Animal.7715,Tell Chuera,EBA,30,Rad_dist,3,Rad_Bd,4,0,Tell Chuera (EBA),1967,22
Animal.7716,Tell Chuera,EBA,32.5,Rad_dist,3,Rad_Bd,4,0,Tell Chuera (EBA),1968,22
Animal.7717,Tell Chuera,EBA,34.5,Rad_dist,3,Rad_Bd,4,0,Tell Chuera (EBA),1969,22
Animal.7718,Tell Chuera,EBA,30,Rad_dist,3,Rad_Bd,4,0,Tell Chuera (EBA),1970,22
Animal.7719,Tell Chuera,EBA,27.8,Rad_dist,3,Rad_Bd,4,0,Tell Chuera (EBA),1971,22
Animal.7905,Tell Chuera,EBA,31.2,Rad_dist,3,Rad_Bd,4,0,Tell Chuera (EBA),2103,22
Animal.7906,Tell Chuera,EBA,32.2,Rad_dist,3,Rad_Bd,4,0,Tell Chuera (EBA),2104,22
Animal.7907,Tell Chuera,EBA,31.5,Rad_dist,3,Rad_Bd,4,0,Tell Chuera (EBA),2105,22
Animal.7908,Tell Chuera,EBA,28.5,Rad_dist,3,Rad_Bd,4,0,Tell Chuera (EBA),2106,22
Animal.7909,Tell Chuera,EBA,30.6,Rad_dist,3,Rad_Bd,4,0,Tell Chuera (EBA),2107,22
Animal.7910,Tell Chuera,EBA,30,Rad_dist,3,Rad_Bd,4,0,Tell Chuera (EBA),2108,22
Animal.7911,Tell Chuera,EBA,29,Rad_dist,3,Rad_Bd,4,0,Tell Chuera (EBA),2109,22
Animal.7912,Kharab Sayyar,EBA,31.5,Rad_dist,3,Rad_Bd,4,0,Kharab Sayyar (EBA),2110,13
Animal.7913,Kharab Sayyar,EBA,28.2,Rad_dist,3,Rad_Bd,4,0,Kharab Sayyar (EBA),2111,13
Animal.7914,Kharab Sayyar,EBA,28.8,Rad_dist,3,Rad_Bd,4,0,Kharab Sayyar (EBA),2112,13
Animal.20,Tell Surezha,LC 1-3,25.3,Mtc,4,Mtc_Bd,5,0,Tell Surezha (LC 1-3),399,28
Animal.21,Tell Surezha,LC 1-3,27.7,Mtc,4,Mtc_Bd,5,0,Tell Surezha (LC 1-3),410,28
Animal.22,Tell Surezha,LC 1-3,26.5,Mtc,4,Mtc_Bd,5,0,Tell Surezha (LC 1-3),421,28
Animal.77,El Kowm 2,PPNB,25,Mtc,4,Mtc_Bd,5,0,El Kowm 2 (PPNB),1951,5
Animal.78,El Kowm 2,PPNB,24.8,Mtc,4,Mtc_Bd,5,0,El Kowm 2 (PPNB),2012,5
Animal.79,El Kowm 2,PPNB,28,Mtc,4,Mtc_Bd,5,0,El Kowm 2 (PPNB),2097,5
Animal.80,El Kowm 2,PPNB,27,Mtc,4,Mtc_Bd,5,0,El Kowm 2 (PPNB),2161,5
Animal.251,Sabi Abyad,Halaf,25.7,Mtc,4,Mtc_Bd,5,0,Sabi Abyad (Halaf),456,18
Animal.258,Sabi Abyad,Halaf,22.1,Mtc,4,Mtc_Bd,5,0,Sabi Abyad (Halaf),457,18
Animal.259,Sabi Abyad,Halaf,22.4,Mtc,4,Mtc_Bd,5,0,Sabi Abyad (Halaf),458,18
Animal.260,Sabi Abyad,Halaf,23.5,Mtc,4,Mtc_Bd,5,0,Sabi Abyad (Halaf),460,18
Animal.261,Sabi Abyad,Halaf,24.4,Mtc,4,Mtc_Bd,5,0,Sabi Abyad (Halaf),461,18
Animal.262,Sabi Abyad,Halaf,25,Mtc,4,Mtc_Bd,5,0,Sabi Abyad (Halaf),462,18
Animal.263,Sabi Abyad,Halaf,25.2,Mtc,4,Mtc_Bd,5,0,Sabi Abyad (Halaf),463,18
Animal.264,Sabi Abyad,Halaf,25.8,Mtc,4,Mtc_Bd,5,0,Sabi Abyad (Halaf),464,18
Animal.265,Sabi Abyad,Halaf,25.9,Mtc,4,Mtc_Bd,5,0,Sabi Abyad (Halaf),465,18
Animal.266,Sabi Abyad,Halaf,26.3,Mtc,4,Mtc_Bd,5,0,Sabi Abyad (Halaf),466,18
Animal.268,Sabi Abyad,PN,23.7,Mtc,4,Mtc_Bd,5,0,Sabi Abyad (PN),467,19
Animal.269,Sabi Abyad,PN,24.8,Mtc,4,Mtc_Bd,5,0,Sabi Abyad (PN),468,19
Animal.270,Sabi Abyad,PN,25.3,Mtc,4,Mtc_Bd,5,0,Sabi Abyad (PN),470,19
Animal.271,Sabi Abyad,PN,25.5,Mtc,4,Mtc_Bd,5,0,Sabi Abyad (PN),471,19
Animal.272,Sabi Abyad,PN,25.6,Mtc,4,Mtc_Bd,5,0,Sabi Abyad (PN),472,19
Animal.273,Sabi Abyad,PN,28,Mtc,4,Mtc_Bd,5,0,Sabi Abyad (PN),473,19
Animal.360,Tell Beydar,EBA,28.4,Mtc,4,Mtc_Bd,5,0,Tell Beydar (EBA),564,20
Animal.361,Tell Beydar,EBA,23.6,Mtc,4,Mtc_Bd,5,0,Tell Beydar (EBA),565,20
Animal.487,Gritille,PPNB,24.59,Mtc,4,Mtc_Bd,5,0,Gritille (PPNB),1033,7
Animal.488,Gritille,PPNB,23.82,Mtc,4,Mtc_Bd,5,0,Gritille (PPNB),1044,7
Animal.489,Gritille,PPNB,23.7,Mtc,4,Mtc_Bd,5,0,Gritille (PPNB),1054,7
Animal.498,Mezraa-Teleilat,PPNB,25.2,Mtc,4,Mtc_Bd,5,0,Mezraa-Teleilat (PPNB),1153,14
Animal.499,Mezraa-Teleilat,PPNB,26.2,Mtc,4,Mtc_Bd,5,0,Mezraa-Teleilat (PPNB),1164,14
Animal.557,Mezraa-Teleilat,PPNB,24.8,Mtc,4,Mtc_Bd,5,0,Mezraa-Teleilat (PPNB),1471,14
Animal.558,Mezraa-Teleilat,PPNB,27.8,Mtc,4,Mtc_Bd,5,0,Mezraa-Teleilat (PPNB),1472,14
Animal.559,Mezraa-Teleilat,PPNB,23.8,Mtc,4,Mtc_Bd,5,0,Mezraa-Teleilat (PPNB),1473,14
Animal.560,Mezraa-Teleilat,PPNB,25.8,Mtc,4,Mtc_Bd,5,0,Mezraa-Teleilat (PPNB),1475,14
Animal.561,Mezraa-Teleilat,PPNB,25.1,Mtc,4,Mtc_Bd,5,0,Mezraa-Teleilat (PPNB),1476,14
Animal.562,Mezraa-Teleilat,PPNB,27.5,Mtc,4,Mtc_Bd,5,0,Mezraa-Teleilat (PPNB),1477,14
Animal.614,Mezraa-Teleilat,PPNB,27.8,Mtc,4,Mtc_Bd,5,0,Mezraa-Teleilat (PPNB),1636,14
Animal.615,Mezraa-Teleilat,PPNB,27.2,Mtc,4,Mtc_Bd,5,0,Mezraa-Teleilat (PPNB),1646,14
Animal.662,Gudeda,EBA,24.19,Mtc,4,Mtc_Bd,5,0,Gudeda (EBA),1791,8
Animal.663,Gudeda,EBA,25.12,Mtc,4,Mtc_Bd,5,0,Gudeda (EBA),1792,8
Animal.664,Gudeda,EBA,26.46,Mtc,4,Mtc_Bd,5,0,Gudeda (EBA),1793,8
Animal.665,Gudeda,EBA,28.79,Mtc,4,Mtc_Bd,5,0,Gudeda (EBA),1794,8
Animal.666,Gudeda,EBA,28.15,Mtc,4,Mtc_Bd,5,0,Gudeda (EBA),1795,8
Animal.667,Gudeda,EBA,25.23,Mtc,4,Mtc_Bd,5,0,Gudeda (EBA),1796,8
Animal.668,Raqai,EBA,28.36,Mtc,4,Mtc_Bd,5,0,Raqai (EBA),1797,16
Animal.669,Raqai,EBA,23.79,Mtc,4,Mtc_Bd,5,0,Raqai (EBA),1798,16
Animal.670,Raqai,EBA,27.15,Mtc,4,Mtc_Bd,5,0,Raqai (EBA),1800,16
Animal.671,Raqai,EBA,26.96,Mtc,4,Mtc_Bd,5,0,Raqai (EBA),1801,16
Animal.672,Raqai,EBA,25.91,Mtc,4,Mtc_Bd,5,0,Raqai (EBA),1802,16
Animal.673,Raqai,EBA,25.45,Mtc,4,Mtc_Bd,5,0,Raqai (EBA),1803,16
Animal.674,Raqai,EBA,26.29,Mtc,4,Mtc_Bd,5,0,Raqai (EBA),1804,16
Animal.675,Raqai,EBA,28.72,Mtc,4,Mtc_Bd,5,0,Raqai (EBA),1805,16
Animal.676,Raqai,EBA,27.74,Mtc,4,Mtc_Bd,5,0,Raqai (EBA),1806,16
Animal.677,Raqai,EBA,27.52,Mtc,4,Mtc_Bd,5,0,Raqai (EBA),1807,16
Animal.857,Tell Beydar,EBA,24.6,Mtc,4,Mtc_Bd,5,0,Tell Beydar (EBA),2228,20
Animal.858,Tell Beydar,EBA,25,Mtc,4,Mtc_Bd,5,0,Tell Beydar (EBA),2229,20
Animal.859,Tell Beydar,EBA,24.8,Mtc,4,Mtc_Bd,5,0,Tell Beydar (EBA),2230,20
Animal.1023,Tell Sabi Abyad (Op III),PN,24.4,Mtc,4,Mtc_Bd,5,0,Tell Sabi Abyad (Op III) (PN),26,27
Animal.1331,Tell Mozan,EBA,23.8,Mtc,4,Mtc_Bd,5,0,Tell Mozan (EBA),249,24
Animal.1332,Tell Mozan,EBA,23.5,Mtc,4,Mtc_Bd,5,0,Tell Mozan (EBA),250,24
Animal.1333,Tell Mozan,EBA,24.6,Mtc,4,Mtc_Bd,5,0,Tell Mozan (EBA),251,24
Animal.1334,Tell Mozan,EBA,23.6,Mtc,4,Mtc_Bd,5,0,Tell Mozan (EBA),252,24
Animal.1335,Tell Mozan,EBA,24.3,Mtc,4,Mtc_Bd,5,0,Tell Mozan (EBA),253,24
Animal.1336,Tell Mozan,EBA,27.3,Mtc,4,Mtc_Bd,5,0,Tell Mozan (EBA),254,24
Animal.1337,Tell Mozan,EBA,24.3,Mtc,4,Mtc_Bd,5,0,Tell Mozan (EBA),255,24
Animal.1338,Tell Mozan,EBA,26.8,Mtc,4,Mtc_Bd,5,0,Tell Mozan (EBA),256,24
Animal.1339,Tell Mozan,EBA,26.5,Mtc,4,Mtc_Bd,5,0,Tell Mozan (EBA),257,24
Animal.7605,Tell Mozan,MBA,27.1,Mtc,4,Mtc_Bd,5,0,Tell Mozan (MBA),1882,25
Animal.7606,Tell Mozan,MBA,30.4,Mtc,4,Mtc_Bd,5,0,Tell Mozan (MBA),1883,25
Animal.7608,Tell Mozan,MBA,26.5,Mtc,4,Mtc_Bd,5,0,Tell Mozan (MBA),1884,25
Animal.7616,Tell Mozan,MBA,27.6,Mtc,4,Mtc_Bd,5,0,Tell Mozan (MBA),1885,25
Animal.7618,Tell Mozan,MBA,25.5,Mtc,4,Mtc_Bd,5,0,Tell Mozan (MBA),1886,25
Animal.7620,Tell Mozan,MBA,26.2,Mtc,4,Mtc_Bd,5,0,Tell Mozan (MBA),1887,25
Animal.7621,Tell Mozan,MBA,25.6,Mtc,4,Mtc_Bd,5,0,Tell Mozan (MBA),1888,25
Animal.7624,Tell Mozan,MBA,24.6,Mtc,4,Mtc_Bd,5,0,Tell Mozan (MBA),1889,25
Animal.7730,Tell Chuera,EBA,25.8,Mtc,4,Mtc_Bd,5,0,Tell Chuera (EBA),1973,22
Animal.7732,Tell Chuera,EBA,28.4,Mtc,4,Mtc_Bd,5,0,Tell Chuera (EBA),1974,22
Animal.7733,Tell Chuera,EBA,24,Mtc,4,Mtc_Bd,5,0,Tell Chuera (EBA),1975,22
Animal.7734,Tell Chuera,EBA,25.3,Mtc,4,Mtc_Bd,5,0,Tell Chuera (EBA),1976,22
Animal.7735,Tell Chuera,EBA,26.2,Mtc,4,Mtc_Bd,5,0,Tell Chuera (EBA),1977,22
Animal.7736,Tell Chuera,EBA,26.2,Mtc,4,Mtc_Bd,5,0,Tell Chuera (EBA),1978,22
Animal.7737,Tell Chuera,EBA,28.4,Mtc,4,Mtc_Bd,5,0,Tell Chuera (EBA),1979,22
Animal.7970,Kharab Sayyar,EBA,24.2,Mtc,4,Mtc_Bd,5,0,Kharab Sayyar (EBA),2137,13
Animal.7972,Tell Chuera,EBA,28,Mtc,4,Mtc_Bd,5,0,Tell Chuera (EBA),2138,22
Animal.7973,Kharab Sayyar,EBA,27.2,Mtc,4,Mtc_Bd,5,0,Kharab Sayyar (EBA),2139,13
Animal.7974,Kharab Sayyar,EBA,24.5,Mtc,4,Mtc_Bd,5,0,Kharab Sayyar (EBA),2140,13
Animal.4786,Tell Surezha,LC 1-3,29.3,Tib,5,Tib_Bd,6,0,Tell Surezha (LC 1-3),941,28
Animal.4787,Tell Surezha,LC 1-3,27.2,Tib,5,Tib_Bd,6,0,Tell Surezha (LC 1-3),942,28
Animal.4788,Tell Surezha,LC 1-3,27.6,Tib,5,Tib_Bd,6,1,Tell Surezha (LC 1-3),943,28
Animal.4789,Tell Surezha,LC 1-3,27.5,Tib,5,Tib_Bd,6,0,Tell Surezha (LC 1-3),944,28
Animal.4790,Tell Surezha,LC 1-3,28.3,Tib,5,Tib_Bd,6,1,Tell Surezha (LC 1-3),946,28
Animal.4791,Tell Surezha,LC 1-3,31.7,Tib,5,Tib_Bd,6,1,Tell Surezha (LC 1-3),947,28
Animal.4792,Tell Surezha,LC 1-3,29.3,Tib,5,Tib_Bd,6,0,Tell Surezha (LC 1-3),948,28
Animal.4793,Tell Surezha,LC 1-3,25.5,Tib,5,Tib_Bd,6,0,Tell Surezha (LC 1-3),949,28
Animal.4851,Tell Sabi Abyad (Op III),PN,22.5,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1014,27
Animal.4852,Tell Sabi Abyad (Op III),PN,23.8,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1015,27
Animal.4853,Tell Sabi Abyad (Op III),PN,26.7,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1016,27
Animal.4854,Tell Sabi Abyad (Op III),PN,26.9,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1017,27
Animal.4855,Tell Sabi Abyad (Op III),PN,26.1,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1018,27
Animal.4856,Tell Sabi Abyad (Op III),PN,28.5,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1019,27
Animal.4857,Tell Sabi Abyad (Op III),PN,24.9,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1020,27
Animal.4858,Tell Sabi Abyad (Op III),PN,27.1,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1021,27
Animal.4859,Tell Sabi Abyad (Op III),PN,25.7,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1022,27
Animal.4860,Tell Sabi Abyad (Op III),PN,23.2,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1024,27
Animal.4861,Tell Sabi Abyad (Op III),PN,25.8,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1025,27
Animal.4862,Tell Sabi Abyad (Op III),PN,24.6,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1026,27
Animal.4864,Tell Sabi Abyad (Op III),PN,27.2,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1027,27
Animal.4865,Tell Sabi Abyad (Op III),PN,25.7,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1028,27
Animal.4866,Tell Sabi Abyad (Op III),PN,26.3,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1029,27
Animal.4867,Tell Sabi Abyad (Op III),PN,25.9,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1030,27
Animal.4868,Tell Sabi Abyad (Op III),PN,27.7,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1031,27
Animal.4869,Tell Sabi Abyad (Op III),PN,28.5,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1032,27
Animal.4870,Tell Sabi Abyad (Op III),PN,24,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1034,27
Animal.4871,Tell Sabi Abyad (Op III),PN,25.9,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1035,27
Animal.4872,Tell Sabi Abyad (Op III),PN,24.5,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1036,27
Animal.4873,Tell Sabi Abyad (Op III),PN,23.5,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1037,27
Animal.4874,Tell Sabi Abyad (Op III),PN,25.3,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1038,27
Animal.4875,Tell Sabi Abyad (Op III),PN,28.9,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1039,27
Animal.4876,Tell Sabi Abyad (Op III),PN,24.2,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1040,27
Animal.4877,Tell Sabi Abyad (Op III),PN,25,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1041,27
Animal.4878,Tell Sabi Abyad (Op III),PN,26.8,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1042,27
Animal.4879,Tell Sabi Abyad (Op III),PN,26.8,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1043,27
Animal.4880,Tell Sabi Abyad (Op III),PN,24.7,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1045,27
Animal.4881,Tell Sabi Abyad (Op III),PN,27.5,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1046,27
Animal.4882,Tell Sabi Abyad (Op III),PN,24.9,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1047,27
Animal.4884,Tell Sabi Abyad (Op III),PN,24.5,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1048,27
Animal.4885,Tell Sabi Abyad (Op III),PN,27.1,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1049,27
Animal.4886,Tell Sabi Abyad (Op III),PN,27.2,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1050,27
Animal.4887,Tell Sabi Abyad (Op III),PN,21.9,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1051,27
Animal.4888,Tell Sabi Abyad (Op III),PN,26.4,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1052,27
Animal.4889,Tell Sabi Abyad (Op III),PN,26.6,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1053,27
Animal.4890,Tell Sabi Abyad (Op III),PN,24.9,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1055,27
Animal.4891,Tell Sabi Abyad (Op III),PN,25.1,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1056,27
Animal.4892,Tell Sabi Abyad (Op III),PN,25.3,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1057,27
Animal.4893,Tell Sabi Abyad (Op III),PN,23.8,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1058,27
Animal.4894,Tell Sabi Abyad (Op III),PN,22.1,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1059,27
Animal.4895,Tell Sabi Abyad (Op III),PN,25.1,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1060,27
Animal.4896,Tell Sabi Abyad (Op III),PN,25.7,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1061,27
Animal.4897,Tell Sabi Abyad (Op III),PN,27,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1062,27
Animal.4898,Tell Sabi Abyad (Op III),PN,24.5,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1063,27
Animal.4899,Tell Sabi Abyad (Op III),PN,23.7,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1064,27
Animal.4900,Tell Sabi Abyad (Op III),PN,25.4,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1067,27
Animal.4901,Tell Sabi Abyad (Op III),PN,24,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1068,27
Animal.4902,Tell Sabi Abyad (Op III),PN,27,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1069,27
Animal.4903,Tell Sabi Abyad (Op III),PN,25.8,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1070,27
Animal.4904,Tell Sabi Abyad (Op III),PN,24,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1071,27
Animal.4905,Tell Sabi Abyad (Op III),PN,24.2,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1072,27
Animal.4906,Tell Sabi Abyad (Op III),PN,25.4,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1073,27
Animal.4907,Tell Sabi Abyad (Op III),PN,26.6,Tib,5,Tib_Bd,6,0,Tell Sabi Abyad (Op III) (PN),1074,27
